Id,section,instance_type,instance_category,participant,database,answer,database_type
T2071,TAR_biodata,target,enzyme,207,Toronto Research Chemicals,Not found,Vendor
T2072,TAR_biodata,target,transporter,207,Toronto Research Chemicals,Not found,Vendor
T2073,TAR_biodata,target,nhr,207,Toronto Research Chemicals,Not found,Vendor
C2071,CPD_search,compound,PROBE,207,Tocris,Synonym 1,Vendor
C2071,CPD_search,compound,PROBE,207,Tocris,CAS number,Vendor
C2072,CPD_search,compound,PROBE,207,Tocris,Synonym 1,Vendor
C2072,CPD_search,compound,PROBE,207,Tocris,CAS number,Vendor
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Tocris,Synonym 1,Vendor
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Tocris,Synonym 2,Vendor
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Tocris,CAS number,Vendor
C2074,CPD_search,compound,CLINICAL_TRIALS,207,Tocris,Not found,Vendor
C2075,CPD_search,compound,FDA,207,Tocris,Not found,Vendor
T2071,TAR_search,target,enzyme,207,Tocris,Synonym 1,Vendor
T2071,TAR_search,target,enzyme,207,Tocris,Synonym 2,Vendor
T2072,TAR_search,target,transporter,207,Tocris,Not found,Vendor
T2073,TAR_search,target,nhr,207,Tocris,Synonym 1,Vendor
T2073,TAR_search,target,nhr,207,Tocris,Synonym 2,Vendor
T2073,TAR_search,target,nhr,207,Tocris,Synonym 3,Vendor
C2071,CPD_biodata,compound,PROBE,207,Tocris,Target,Vendor
C2071,CPD_biodata,compound,PROBE,207,Tocris,Action on target,Vendor
C2071,CPD_biodata,compound,PROBE,207,Tocris,Substance effect,Vendor
C2071,CPD_biodata,compound,PROBE,207,Tocris,Activity coefficient,Vendor
C2071,CPD_biodata,compound,PROBE,207,Tocris,Disease,Vendor
C2071,CPD_biodata,compound,PROBE,207,Tocris,In vivo data,Vendor
C2071,CPD_biodata,compound,PROBE,207,Tocris,References,Vendor
C2072,CPD_biodata,compound,PROBE,207,Tocris,Target,Vendor
C2072,CPD_biodata,compound,PROBE,207,Tocris,Action on target,Vendor
C2072,CPD_biodata,compound,PROBE,207,Tocris,Substance effect,Vendor
C2072,CPD_biodata,compound,PROBE,207,Tocris,Activity coefficient,Vendor
C2072,CPD_biodata,compound,PROBE,207,Tocris,References,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Tocris,Target,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Tocris,Action on target,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Tocris,Substance effect,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Tocris,References,Vendor
C2074,CPD_biodata,compound,CLINICAL_TRIALS,207,Tocris,Not found,Vendor
C2075,CPD_biodata,compound,FDA,207,Tocris,Not found,Vendor
T2071,TAR_biodata,target,enzyme,207,Tocris,Target family page,Vendor
T2071,TAR_biodata,target,enzyme,207,Tocris,Target description,Vendor
T2071,TAR_biodata,target,enzyme,207,Tocris,Classification tree,Vendor
T2072,TAR_biodata,target,transporter,207,Tocris,Not found,Vendor
T2073,TAR_biodata,target,nhr,207,Tocris,Target family page,Vendor
T2073,TAR_biodata,target,nhr,207,Tocris,Ligand list,Vendor
T2073,TAR_biodata,target,nhr,207,Tocris,Target description,Vendor
T2073,TAR_biodata,target,nhr,207,Tocris,Classification tree,Vendor
C2071,CPD_search,compound,PROBE,207,Cayman,Synonym 1,Vendor
C2071,CPD_search,compound,PROBE,207,Cayman,CAS number,Vendor
C2072,CPD_search,compound,PROBE,207,Cayman,Synonym 1,Vendor
C2072,CPD_search,compound,PROBE,207,Cayman,CAS number,Vendor
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Cayman,Synonym 1,Vendor
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Cayman,Synonym 2,Vendor
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Cayman,Synonym 3,Vendor
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Cayman,CAS number,Vendor
C2074,CPD_search,compound,CLINICAL_TRIALS,207,Cayman,Not found,Vendor
C2075,CPD_search,compound,FDA,207,Cayman,Synonym 1,Vendor
C2075,CPD_search,compound,FDA,207,Cayman,Synonym 3,Vendor
T2071,TAR_search,target,enzyme,207,Cayman,Not found,Vendor
T2072,TAR_search,target,transporter,207,Cayman,Not found,Vendor
T2073,TAR_search,target,nhr,207,Cayman,Not found,Vendor
C2071,CPD_biodata,compound,PROBE,207,Cayman,Target,Vendor
C2071,CPD_biodata,compound,PROBE,207,Cayman,Action on target,Vendor
C2071,CPD_biodata,compound,PROBE,207,Cayman,Substance effect,Vendor
C2071,CPD_biodata,compound,PROBE,207,Cayman,Activity coefficient,Vendor
C2071,CPD_biodata,compound,PROBE,207,Cayman,Disease,Vendor
C2071,CPD_biodata,compound,PROBE,207,Cayman,References,Vendor
C2072,CPD_biodata,compound,PROBE,207,Cayman,Target,Vendor
C2072,CPD_biodata,compound,PROBE,207,Cayman,Action on target,Vendor
C2072,CPD_biodata,compound,PROBE,207,Cayman,Substance effect,Vendor
C2072,CPD_biodata,compound,PROBE,207,Cayman,Activity coefficient,Vendor
C2072,CPD_biodata,compound,PROBE,207,Cayman,References,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Cayman,Target,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Cayman,Action on target,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Cayman,Substance effect,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Cayman,Activity coefficient,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Cayman,Disease,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Cayman,References,Vendor
C2074,CPD_biodata,compound,CLINICAL_TRIALS,207,Cayman,Not found,Vendor
C2075,CPD_biodata,compound,FDA,207,Cayman,Target,Vendor
C2075,CPD_biodata,compound,FDA,207,Cayman,Action on target,Vendor
C2075,CPD_biodata,compound,FDA,207,Cayman,Substance effect,Vendor
C2075,CPD_biodata,compound,FDA,207,Cayman,Activity coefficient,Vendor
C2075,CPD_biodata,compound,FDA,207,Cayman,In vivo data,Vendor
C2075,CPD_biodata,compound,FDA,207,Cayman,References,Vendor
T2071,TAR_biodata,target,enzyme,207,Cayman,Not found,Vendor
T2072,TAR_biodata,target,transporter,207,Cayman,Not found,Vendor
T2073,TAR_biodata,target,nhr,207,Cayman,Not found,Vendor
C2071,CPD_search,compound,PROBE,207,Santa Cruz,Not found,Vendor
C2072,CPD_search,compound,PROBE,207,Santa Cruz,Not found,Vendor
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Santa Cruz,Synonym 1,Vendor
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Santa Cruz,Synonym 2,Vendor
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Santa Cruz,CAS number,Vendor
C2074,CPD_search,compound,CLINICAL_TRIALS,207,Santa Cruz,Synonym 1,Vendor
C2074,CPD_search,compound,CLINICAL_TRIALS,207,Santa Cruz,CAS number,Vendor
C2075,CPD_search,compound,FDA,207,Santa Cruz,Synonym 1,Vendor
C2075,CPD_search,compound,FDA,207,Santa Cruz,Synonym 3,Vendor
C2075,CPD_search,compound,FDA,207,Santa Cruz,CAS number,Vendor
T2071,TAR_search,target,enzyme,207,Santa Cruz,Not found,Vendor
T2072,TAR_search,target,transporter,207,Santa Cruz,Not found,Vendor
T2073,TAR_search,target,nhr,207,Santa Cruz,Not found,Vendor
C2071,CPD_biodata,compound,PROBE,207,Santa Cruz,Not found,Vendor
C2072,CPD_biodata,compound,PROBE,207,Santa Cruz,Not found,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Santa Cruz,Target,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Santa Cruz,Action on target,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Santa Cruz,Substance effect,Vendor
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Santa Cruz,References,Vendor
C2074,CPD_biodata,compound,CLINICAL_TRIALS,207,Santa Cruz,Target,Vendor
C2074,CPD_biodata,compound,CLINICAL_TRIALS,207,Santa Cruz,Action on target,Vendor
C2074,CPD_biodata,compound,CLINICAL_TRIALS,207,Santa Cruz,References,Vendor
C2075,CPD_biodata,compound,FDA,207,Santa Cruz,Target,Vendor
C2075,CPD_biodata,compound,FDA,207,Santa Cruz,Action on target,Vendor
C2075,CPD_biodata,compound,FDA,207,Santa Cruz,References,Vendor
T2071,TAR_biodata,target,enzyme,207,Santa Cruz,Not found,Vendor
T2072,TAR_biodata,target,transporter,207,Santa Cruz,Not found,Vendor
T2073,TAR_biodata,target,nhr,207,Santa Cruz,Not found,Vendor
C2071,CPD_search,compound,PROBE,207,Reaxys,Synonym 2,Closed
C2071,CPD_search,compound,PROBE,207,Reaxys,CAS number,Closed
C2071,CPD_search,compound,PROBE,207,Reaxys,Structure search,Closed
C2072,CPD_search,compound,PROBE,207,Reaxys,Synonym 2,Closed
C2072,CPD_search,compound,PROBE,207,Reaxys,CAS number,Closed
C2072,CPD_search,compound,PROBE,207,Reaxys,Structure search,Closed
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Reaxys,Synonym 1,Closed
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Reaxys,Synonym 2,Closed
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Reaxys,CAS number,Closed
C2073,CPD_search,compound,CLINICAL_TRIALS,207,Reaxys,Structure search,Closed
C2074,CPD_search,compound,CLINICAL_TRIALS,207,Reaxys,Synonym 1,Closed
C2074,CPD_search,compound,CLINICAL_TRIALS,207,Reaxys,Synonym 2,Closed
C2074,CPD_search,compound,CLINICAL_TRIALS,207,Reaxys,CAS number,Closed
C2074,CPD_search,compound,CLINICAL_TRIALS,207,Reaxys,Structure search,Closed
C2075,CPD_search,compound,FDA,207,Reaxys,Synonym 1,Closed
C2075,CPD_search,compound,FDA,207,Reaxys,Synonym 2,Closed
C2075,CPD_search,compound,FDA,207,Reaxys,CAS number,Closed
C2075,CPD_search,compound,FDA,207,Reaxys,Structure search,Closed
T2071,TAR_search,target,enzyme,207,Reaxys,Not found,Closed
T2072,TAR_search,target,transporter,207,Reaxys,Not found,Closed
T2073,TAR_search,target,nhr,207,Reaxys,Not found,Closed
C2071,CPD_biodata,compound,PROBE,207,Reaxys,References,Closed
C2072,CPD_biodata,compound,PROBE,207,Reaxys,References,Closed
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,Reaxys,References,Closed
C2074,CPD_biodata,compound,CLINICAL_TRIALS,207,Reaxys,References,Closed
C2075,CPD_biodata,compound,FDA,207,Reaxys,References,Closed
T2071,TAR_biodata,target,enzyme,207,Reaxys,Not found,Closed
T2072,TAR_biodata,target,transporter,207,Reaxys,Not found,Closed
T2073,TAR_biodata,target,nhr,207,Reaxys,Not found,Closed
C2071,CPD_search,compound,PROBE,207,SciFinder,,Closed
C2072,CPD_search,compound,PROBE,207,SciFinder,,Closed
C2073,CPD_search,compound,CLINICAL_TRIALS,207,SciFinder,,Closed
C2074,CPD_search,compound,CLINICAL_TRIALS,207,SciFinder,,Closed
C2075,CPD_search,compound,FDA,207,SciFinder,,Closed
T2071,TAR_search,target,enzyme,207,SciFinder,,Closed
T2072,TAR_search,target,transporter,207,SciFinder,,Closed
T2073,TAR_search,target,nhr,207,SciFinder,,Closed
C2071,CPD_biodata,compound,PROBE,207,SciFinder,,Closed
C2072,CPD_biodata,compound,PROBE,207,SciFinder,,Closed
C2073,CPD_biodata,compound,CLINICAL_TRIALS,207,SciFinder,,Closed
C2074,CPD_biodata,compound,CLINICAL_TRIALS,207,SciFinder,,Closed
C2075,CPD_biodata,compound,FDA,207,SciFinder,,Closed
T2071,TAR_biodata,target,enzyme,207,SciFinder,,Closed
T2072,TAR_biodata,target,transporter,207,SciFinder,,Closed
T2073,TAR_biodata,target,nhr,207,SciFinder,,Closed
C4041,CPD_search,compound,CLINICAL_TRIALS,404,ChEMBL,Synonym 1,Academia
C4041,CPD_search,compound,CLINICAL_TRIALS,404,ChEMBL,Synonym 2,Academia
C4041,CPD_search,compound,CLINICAL_TRIALS,404,ChEMBL,Synonym 3,Academia
C4041,CPD_search,compound,CLINICAL_TRIALS,404,ChEMBL,CAS number,Academia
C4041,CPD_search,compound,CLINICAL_TRIALS,404,ChEMBL,Structure search,Academia
C4042,CPD_search,compound,WITHDRAWN,404,ChEMBL,Synonym 1,Academia
C4042,CPD_search,compound,WITHDRAWN,404,ChEMBL,Synonym 2,Academia
C4042,CPD_search,compound,WITHDRAWN,404,ChEMBL,CAS number,Academia
C4042,CPD_search,compound,WITHDRAWN,404,ChEMBL,Structure search,Academia
C4043,CPD_search,compound,PROBE,404,ChEMBL,Synonym 1,Academia
C4043,CPD_search,compound,PROBE,404,ChEMBL,Synonym 2,Academia
C4043,CPD_search,compound,PROBE,404,ChEMBL,Structure search,Academia
C4044,CPD_search,compound,CLINICAL_TRIALS,404,ChEMBL,Not found,Academia
C4045,CPD_search,compound,FDA,404,ChEMBL,Synonym 1,Academia
C4045,CPD_search,compound,FDA,404,ChEMBL,Synonym 2,Academia
C4045,CPD_search,compound,FDA,404,ChEMBL,Synonym 3,Academia
C4045,CPD_search,compound,FDA,404,ChEMBL,Structure search,Academia
T4041,TAR_search,target,gpcr,404,ChEMBL,Synonym 1,Academia
T4041,TAR_search,target,gpcr,404,ChEMBL,Synonym 2,Academia
T4041,TAR_search,target,gpcr,404,ChEMBL,UniprotID,Academia
T4042,TAR_search,target,enzyme,404,ChEMBL,Synonym 1,Academia
T4042,TAR_search,target,enzyme,404,ChEMBL,Synonym 2,Academia
T4042,TAR_search,target,enzyme,404,ChEMBL,UniprotID,Academia
T4043,TAR_search,target,catalytic_receptor,404,ChEMBL,Synonym 1,Academia
T4043,TAR_search,target,catalytic_receptor,404,ChEMBL,Synonym 2,Academia
T4043,TAR_search,target,catalytic_receptor,404,ChEMBL,Synonym 3,Academia
T4043,TAR_search,target,catalytic_receptor,404,ChEMBL,UniprotID,Academia
C4041,CPD_biodata,compound,CLINICAL_TRIALS,404,ChEMBL,Action on target,Academia
C4041,CPD_biodata,compound,CLINICAL_TRIALS,404,ChEMBL,Activity coefficient,Academia
C4041,CPD_biodata,compound,CLINICAL_TRIALS,404,ChEMBL,Disease,Academia
C4041,CPD_biodata,compound,CLINICAL_TRIALS,404,ChEMBL,References,Academia
C4042,CPD_biodata,compound,WITHDRAWN,404,ChEMBL,Action on target,Academia
C4042,CPD_biodata,compound,WITHDRAWN,404,ChEMBL,Activity coefficient,Academia
C4042,CPD_biodata,compound,WITHDRAWN,404,ChEMBL,Disease,Academia
C4043,CPD_biodata,compound,PROBE,404,ChEMBL,Action on target,Academia
C4043,CPD_biodata,compound,PROBE,404,ChEMBL,Activity coefficient,Academia
C4043,CPD_biodata,compound,PROBE,404,ChEMBL,Disease,Academia
C4043,CPD_biodata,compound,PROBE,404,ChEMBL,References,Academia
C4044,CPD_biodata,compound,CLINICAL_TRIALS,404,ChEMBL,Not found,Academia
C4045,CPD_biodata,compound,FDA,404,ChEMBL,Action on target,Academia
C4045,CPD_biodata,compound,FDA,404,ChEMBL,Activity coefficient,Academia
C4045,CPD_biodata,compound,FDA,404,ChEMBL,Disease,Academia
C4045,CPD_biodata,compound,FDA,404,ChEMBL,References,Academia
T4041,TAR_biodata,target,gpcr,404,ChEMBL,Ligand list,Academia
T4041,TAR_biodata,target,gpcr,404,ChEMBL,Target description,Academia
T4042,TAR_biodata,target,enzyme,404,ChEMBL,Ligand list,Academia
T4042,TAR_biodata,target,enzyme,404,ChEMBL,Target description,Academia
T4043,TAR_biodata,target,catalytic_receptor,404,ChEMBL,Ligand list,Academia
T4043,TAR_biodata,target,catalytic_receptor,404,ChEMBL,Target description,Academia
C4041,CPD_search,compound,CLINICAL_TRIALS,404,Guide to Pharmacology,Not found,Academia
C4042,CPD_search,compound,WITHDRAWN,404,Guide to Pharmacology,Not found,Academia
C4043,CPD_search,compound,PROBE,404,Guide to Pharmacology,Not found,Academia
C4044,CPD_search,compound,CLINICAL_TRIALS,404,Guide to Pharmacology,Not found,Academia
C4045,CPD_search,compound,FDA,404,Guide to Pharmacology,Synonym 1,Academia
C4045,CPD_search,compound,FDA,404,Guide to Pharmacology,Synonym 2,Academia
C4045,CPD_search,compound,FDA,404,Guide to Pharmacology,Synonym 3,Academia
T4041,TAR_search,target,gpcr,404,Guide to Pharmacology,Synonym 1,Academia
T4041,TAR_search,target,gpcr,404,Guide to Pharmacology,Synonym 2,Academia
T4041,TAR_search,target,gpcr,404,Guide to Pharmacology,Synonym 3,Academia
T4041,TAR_search,target,gpcr,404,Guide to Pharmacology,UniprotID,Academia
T4042,TAR_search,target,enzyme,404,Guide to Pharmacology,Synonym 2,Academia
T4042,TAR_search,target,enzyme,404,Guide to Pharmacology,Synonym 3,Academia
T4042,TAR_search,target,enzyme,404,Guide to Pharmacology,UniprotID,Academia
T4043,TAR_search,target,catalytic_receptor,404,Guide to Pharmacology,Synonym 1,Academia
T4043,TAR_search,target,catalytic_receptor,404,Guide to Pharmacology,Synonym 2,Academia
T4043,TAR_search,target,catalytic_receptor,404,Guide to Pharmacology,Synonym 3,Academia
T4043,TAR_search,target,catalytic_receptor,404,Guide to Pharmacology,UniprotID,Academia
C4041,CPD_biodata,compound,CLINICAL_TRIALS,404,Guide to Pharmacology,Not found,Academia
C4042,CPD_biodata,compound,WITHDRAWN,404,Guide to Pharmacology,Not found,Academia
C4043,CPD_biodata,compound,PROBE,404,Guide to Pharmacology,Not found,Academia
C4044,CPD_biodata,compound,CLINICAL_TRIALS,404,Guide to Pharmacology,Not found,Academia
C4045,CPD_biodata,compound,FDA,404,Guide to Pharmacology,Target,Academia
C4045,CPD_biodata,compound,FDA,404,Guide to Pharmacology,Action on target,Academia
C4045,CPD_biodata,compound,FDA,404,Guide to Pharmacology,Substance effect,Academia
C4045,CPD_biodata,compound,FDA,404,Guide to Pharmacology,Disease,Academia
C4045,CPD_biodata,compound,FDA,404,Guide to Pharmacology,Metabolism,Academia
C4045,CPD_biodata,compound,FDA,404,Guide to Pharmacology,References,Academia
T4041,TAR_biodata,target,gpcr,404,Guide to Pharmacology,Target family page,Academia
T4041,TAR_biodata,target,gpcr,404,Guide to Pharmacology,Ligand list,Academia
T4041,TAR_biodata,target,gpcr,404,Guide to Pharmacology,Target description,Academia
T4041,TAR_biodata,target,gpcr,404,Guide to Pharmacology,Classification tree,Academia
T4041,TAR_biodata,target,gpcr,404,Guide to Pharmacology,Disease,Academia
T4042,TAR_biodata,target,enzyme,404,Guide to Pharmacology,Target family page,Academia
T4042,TAR_biodata,target,enzyme,404,Guide to Pharmacology,Ligand list,Academia
T4042,TAR_biodata,target,enzyme,404,Guide to Pharmacology,Target description,Academia
T4042,TAR_biodata,target,enzyme,404,Guide to Pharmacology,Classification tree,Academia
T4042,TAR_biodata,target,enzyme,404,Guide to Pharmacology,Disease,Academia
T4043,TAR_biodata,target,catalytic_receptor,404,Guide to Pharmacology,Target family page,Academia
T4043,TAR_biodata,target,catalytic_receptor,404,Guide to Pharmacology,Ligand list,Academia
T4043,TAR_biodata,target,catalytic_receptor,404,Guide to Pharmacology,Target description,Academia
T4043,TAR_biodata,target,catalytic_receptor,404,Guide to Pharmacology,Classification tree,Academia
T4043,TAR_biodata,target,catalytic_receptor,404,Guide to Pharmacology,Disease,Academia
C4041,CPD_search,compound,CLINICAL_TRIALS,404,Probes and Drugs,Not found,Academia
C4042,CPD_search,compound,WITHDRAWN,404,Probes and Drugs,Not found,Academia
C4043,CPD_search,compound,PROBE,404,Probes and Drugs,Not found,Academia
C4044,CPD_search,compound,CLINICAL_TRIALS,404,Probes and Drugs,Not found,Academia
C4045,CPD_search,compound,FDA,404,Probes and Drugs,Not found,Academia
T4041,TAR_search,target,gpcr,404,Probes and Drugs,Not found,Academia
T4042,TAR_search,target,enzyme,404,Probes and Drugs,Not found,Academia
T4043,TAR_search,target,catalytic_receptor,404,Probes and Drugs,Not found,Academia
C4041,CPD_biodata,compound,CLINICAL_TRIALS,404,Probes and Drugs,Not found,Academia
C4042,CPD_biodata,compound,WITHDRAWN,404,Probes and Drugs,Not found,Academia
C4043,CPD_biodata,compound,PROBE,404,Probes and Drugs,Not found,Academia
C4044,CPD_biodata,compound,CLINICAL_TRIALS,404,Probes and Drugs,Not found,Academia
C4045,CPD_biodata,compound,FDA,404,Probes and Drugs,Not found,Academia
T4041,TAR_biodata,target,gpcr,404,Probes and Drugs,Not found,Academia
T4042,TAR_biodata,target,enzyme,404,Probes and Drugs,Not found,Academia
T4043,TAR_biodata,target,catalytic_receptor,404,Probes and Drugs,Not found,Academia
C4041,CPD_search,compound,CLINICAL_TRIALS,404,DrugBank,Synonym 1,Academia
C4041,CPD_search,compound,CLINICAL_TRIALS,404,DrugBank,Synonym 3,Academia
C4042,CPD_search,compound,WITHDRAWN,404,DrugBank,Synonym 1,Academia
C4042,CPD_search,compound,WITHDRAWN,404,DrugBank,CAS number,Academia
C4043,CPD_search,compound,PROBE,404,DrugBank,Not found,Academia
C4044,CPD_search,compound,CLINICAL_TRIALS,404,DrugBank,CAS number,Academia
C4045,CPD_search,compound,FDA,404,DrugBank,Synonym 1,Academia
T4041,TAR_search,target,gpcr,404,DrugBank,Synonym 1,Academia
T4041,TAR_search,target,gpcr,404,DrugBank,Synonym 2,Academia
T4041,TAR_search,target,gpcr,404,DrugBank,UniprotID,Academia
T4042,TAR_search,target,enzyme,404,DrugBank,Synonym 1,Academia
T4042,TAR_search,target,enzyme,404,DrugBank,Synonym 2,Academia
T4042,TAR_search,target,enzyme,404,DrugBank,UniprotID,Academia
T4043,TAR_search,target,catalytic_receptor,404,DrugBank,Synonym 1,Academia
T4043,TAR_search,target,catalytic_receptor,404,DrugBank,Synonym 2,Academia
T4043,TAR_search,target,catalytic_receptor,404,DrugBank,Synonym 3,Academia
T4043,TAR_search,target,catalytic_receptor,404,DrugBank,UniprotID,Academia
C4041,CPD_biodata,compound,CLINICAL_TRIALS,404,DrugBank,Target,Academia
C4041,CPD_biodata,compound,CLINICAL_TRIALS,404,DrugBank,Substance effect,Academia
C4041,CPD_biodata,compound,CLINICAL_TRIALS,404,DrugBank,Activity coefficient,Academia
C4041,CPD_biodata,compound,CLINICAL_TRIALS,404,DrugBank,Disease,Academia
